Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2019-04-16,47.71680101561021,48.17372738438398,47.50149189935205,47.666561126708984,102785600
2019-04-17,47.73593794288261,48.65458363520854,47.51345586333893,48.59477615356445,115627200
2019-04-18,48.592377733679044,48.838784246833725,48.44884197912725,48.7694091796875,96783200
2019-04-22,48.523012562413044,49.027787917136294,48.40578856948395,48.92970275878906,77758000
2019-04-23,48.90576978194872,49.70001485209425,48.77897821899976,49.63542175292969,93292000
2019-04-24,49.60671747790951,49.87465382624778,49.53255678509153,49.55887222290039,70162400
2019-04-25,49.47992269091466,49.70240475489666,49.07083793892493,49.10911560058594,74172800
2019-04-26,49.01820386766102,49.04212831722745,48.35314505372925,48.87466812133789,74596400
2019-04-29,48.89860119840994,49.274193978830645,48.76941862924705,48.9488410949707,88818800
2019-04-30,48.57801918940816,48.65935647309257,47.63306188685307,48.00625991821289,186139600
2019-05-01,50.20957154101496,51.508588118959366,50.054069919017955,50.36267852783203,259309200
2019-05-02,50.20001187665775,50.872247452699426,49.79093070599436,50.034942626953125,127985200
2019-05-03,50.451191165476246,50.67845883004592,50.293298562586756,50.65692901611328,83569600
2019-05-06,48.87227143435446,49.96076813747586,48.68328143200459,49.8746452331543,129772400
2019-05-07,49.25264952478611,49.6210619387823,48.04453788446969,48.530174255371094,155054800
2019-05-08,48.300523022204345,49.12347459298433,48.2646399916479,48.53975296020508,105358000
2019-05-09,47.94167511069751,48.247889120119275,47.046957534876604,48.01823043823242,139634400
2019-05-10,47.41065351176873,47.754071662583286,46.2939518022013,47.3530158996582,164834800
2019-05-13,45.07878571600781,45.503850723802664,43.91165067654419,44.60088348388672,229722400
2019-05-14,44.76659406026326,45.55669003691624,44.52644281740717,45.30693435668945,146118800
2019-05-15,44.732972426476664,46.04900019345222,44.67293461657647,45.849674224853516,106178800
2019-05-16,45.60712013542873,46.22190668668866,45.350156565103816,45.647945404052734,132125600
2019-05-17,44.89145044909997,45.844850759724125,44.8506251953865,45.38856506347656,131516400
2019-05-20,44.07254333586166,44.271869244843735,43.29445223308519,43.969276428222656,154449200
2019-05-21,44.480804080096796,45.14842410077408,44.355924434207004,44.81221389770508,113459200
2019-05-22,44.34631800439947,44.59847747756857,43.83959886543886,43.894832611083984,118994400
2019-05-23,43.17918605404062,43.35689559500795,42.70128385170774,43.145565032958984,146118800
2019-05-24,43.275247174479105,43.741141106736286,42.89580782412961,42.979862213134766,94858800
2019-05-28,42.967855653696276,43.36890774960242,42.72530424175307,42.80215072631836,111792800
2019-05-29,42.36748707099698,43.071132205189464,42.26662397623834,42.5980339050293,113924800
2019-05-30,42.73490770668172,43.042300966788524,42.427514446574904,42.81896209716797,84873600
2019-05-31,42.32183886336672,42.74450725980642,42.02405376341982,42.04326629638672,108174400
2019-06-03,42.17055068266843,42.727699541313214,40.89054439256211,41.618202209472656,161584400
2019-06-04,42.132128000763274,43.18639164436824,41.911189331844724,43.14076232910156,123872000
2019-06-05,44.255064588467334,44.42557355953624,43.50098993729986,43.83720016479492,119093600
2019-06-06,43.96687726418169,44.5408384220099,43.743534767431555,44.48080062866211,90105200
2019-06-07,44.790595183726715,46.08981394469847,44.612885656066055,45.66474533081055,122737600
2019-06-10,46.06339647229206,46.9183340723606,46.01776716255535,46.248313903808594,104883600
2019-06-11,46.79586754698529,47.06963979513542,46.493278324635206,46.78385925292969,107731600
2019-06-12,46.57732256976799,47.06242899962698,46.442838489668404,46.63496017456055,73012800
2019-06-13,46.75743483635723,47.259349931934366,46.49327073235591,46.62535095214844,86698400
2019-06-14,46.00096644363661,46.490873314978614,45.70077742177055,46.286746978759766,75046000
2019-06-17,46.325168591151744,46.81988317946014,46.14985922765215,46.56291961669922,58676400
2019-06-18,47.08163581115205,48.09987438779202,46.87990971552517,47.657997131347656,106204000
2019-06-19,47.953391822995805,48.001424996498194,47.3842346282757,47.51871871948242,84496800
2019-06-20,48.11909710401413,48.17673471399812,47.55714414823279,47.90056228637695,86056000
2019-06-21,47.74205533137628,48.23436598340896,47.58595486567917,47.73725128173828,191202400
2019-06-24,47.67961995732024,48.06866741206735,47.59076518160692,47.68922805786133,72881600
2019-06-25,47.653202379709434,47.852528321808336,46.89912773419168,46.966373443603516,84281200
2019-06-26,47.494697855935286,48.267984915495376,47.39383480439476,47.98220443725586,104270000
2019-06-27,48.09988418890847,48.4072811086545,47.92697868915026,47.967803955078125,83598800
2019-06-28,47.71322950016567,47.91015520529247,47.32178561109309,47.53071594238281,124442400
2019-07-01,48.79151336252782,49.10851466970261,48.18633138073166,48.402469635009766,109012000
2019-07-02,48.36884679060028,48.78190708557651,48.356838499524564,48.68584442138672,67740800
2019-07-03,48.81791868455198,49.096494859240565,48.676230405231394,49.089290618896484,45448000
2019-07-05,48.83474716761523,49.2502077106182,48.72667619789259,49.046077728271484,69062000
2019-07-08,48.22476346565165,48.36645179883374,47.64840203253527,48.0350456237793,101354400
2019-07-09,47.83811534810115,48.39286399948066,47.744456532471055,48.328025817871094,82312000
2019-07-10,48.4745059577351,48.92598758010111,48.404860079540775,48.805912017822266,71588400
2019-07-11,48.825147274762735,49.084511049744144,48.4409074952628,48.45051193237305,80767200
2019-07-12,48.61861246481315,48.99084757881,48.55857466140774,48.8227424621582,70380800
2019-07-15,49.01245366149268,49.43992247061237,48.99084093465787,49.28142547607422,67789600
2019-07-16,49.13252886435959,49.497559682715426,48.870764958537876,49.11091613769531,67467200
2019-07-17,49.00284476360155,49.252600356805964,48.81552715259427,48.834739685058594,56430000
2019-07-18,48.99084020087647,49.44232558710556,48.91879411475666,49.38949203491211,74162400
2019-07-19,49.42071239377778,49.59122135314634,48.59699556073013,48.65222930908203,83717200
2019-07-22,48.90678813569499,49.76652983137011,48.89718370048571,49.764129638671875,89111600
2019-07-23,50.06191277497595,50.16998006484622,49.780932691130964,50.153167724609375,73420800
2019-07-24,49.87219926386912,50.22762201382964,49.75212366387008,50.11235046386719,59966400
2019-07-25,50.165180323684744,50.24923470325559,49.646452890460836,49.71609878540039,55638400
2019-07-26,49.82656210626511,50.36690222120476,49.744911590578496,49.88900375366211,70475600
2019-07-29,50.061919276080474,50.585447117596885,50.057115226186674,50.35490036010742,86693600
2019-07-30,50.13396700672682,50.47018091095403,49.78574847311957,50.138771057128906,135742800
2019-07-31,51.973516335233505,53.16226390674022,50.743943504114036,51.16180419921875,277125600
2019-08-01,51.36834159535315,52.360167250633246,49.648861742078736,50.05471420288086,216071600
2019-08-02,49.3582744127231,49.57440902069414,48.42168622562673,48.99564743041992,163448400
2019-08-05,47.547541088998095,47.70603810831465,46.24832211693409,46.43083572387695,209572000
2019-08-06,47.1440790298721,47.56674746508109,46.59893480823304,47.309783935546875,143299200
2019-08-07,46.92794393689847,47.924569888809515,46.546104432236135,47.79969024658203,133457600
2019-08-08,48.078267005581544,48.877970899702554,47.88374513000925,48.85395431518555,108038000
2019-08-09,48.526114642802234,48.87806552036093,48.04157434056095,48.451385498046875,98478800
2019-08-12,48.121115329740505,48.70690179869115,48.00781514188459,48.32843017578125,89927600
2019-08-13,48.45862448921519,51.139251572355285,48.328448035413764,50.37508010864258,188874000
2019-08-14,48.97449310943622,49.765181604809555,48.837085060267704,48.87565612792969,146189600
2019-08-15,49.046816702962744,49.4518019094522,48.133183319145616,48.63218688964844,108909600
2019-08-16,49.24448995946762,49.938754558950535,49.138421348064405,49.7796516418457,110481600
2019-08-19,50.772813862693,51.281458201897074,50.63058722259302,50.70772933959961,97654400
2019-08-20,50.835486684881744,51.430913995481774,50.70049167457112,50.71013259887695,107537200
2019-08-21,51.34414700136294,51.50324621130385,51.00906868241241,51.25977325439453,86141600
2019-08-22,51.39236032291388,51.69368988653307,50.80416442619492,51.21638488769531,89014800
2019-08-23,50.48596475112872,51.117554094179106,48.45379969375496,48.849143981933594,187272000
2019-08-26,49.62536565420177,49.94598076637101,49.432513988748305,49.77723693847656,104174400
2019-08-27,50.10748800983436,50.27382250881443,49.0636820144767,49.215553283691406,103493200
2019-08-28,49.201095240615345,49.59161719880504,49.01306587716552,49.545814514160156,63755200
2019-08-29,50.26175586024465,50.45942975920625,49.81819976087389,50.38469696044922,83962000
2019-08-30,50.66193962469338,50.73184646756368,49.948389573239595,50.31962966918945,84573600
2019-09-03,49.76275977000869,49.89534549257073,49.230011246175955,49.58678436279297,80092000
2019-09-04,50.235241348967406,50.49799977914065,49.97730522052664,50.42809295654297,76752400
2019-09-05,51.10549369351554,51.580389377293194,50.98737118105949,51.41405487060547,95654800
2019-09-06,51.59967160935337,51.68886397689248,51.22843155300844,51.40922927856445,77449200
2019-09-09,51.79011710368238,52.175820440491954,50.88130973156446,51.628604888916016,109237600
2019-09-10,51.55387119036651,52.25777659132172,51.03558582572097,52.23849105834961,127111600
2019-09-11,52.568741804293104,53.92834038150594,52.48677738352916,53.899410247802734,177158400
2019-09-12,54.19111300558401,54.58163496853874,53.723448903688286,53.778892517089844,128906800
2019-09-13,53.033991699218745,53.22443032366969,52.31562320522777,52.732662200927734,159053200
2019-09-16,52.48678008991177,53.065334975405115,52.44579971658606,53.0098876953125,84632400
2019-09-17,53.024358794438605,53.23167366775572,52.82186254541924,53.20274353027344,73274800
2019-09-18,53.28952745309468,53.72103342680937,52.8990055349518,53.70174789428711,101360000
2019-09-19,53.51853286426157,53.94039419856998,53.12318867524324,53.265419006347656,88242400
2019-09-20,53.366670391422076,53.65112372417019,52.424110665779736,52.486785888671875,221652400
2019-09-23,52.78087313155627,52.995419582923894,52.46748972392058,52.72542953491211,76662000
2019-09-24,53.282288364697834,53.63424284676949,52.35660500350317,52.47472381591797,124763200
2019-09-25,52.68446221097044,53.39559925316639,52.34456157671541,53.28229904174805,87613600
2019-09-26,53.03400158396071,53.260601997444645,52.75195756239218,53.007484436035156,75334000
2019-09-27,53.16417596127844,53.26542593161466,52.37830978339494,52.749549865722656,101408000
2019-09-30,53.250949348382434,54.138065335435286,53.22443220446224,53.99101638793945,103909600
2019-10-01,54.25619323286931,55.015542199716855,54.04646537248146,54.140480041503906,139223200
2019-10-02,53.771653365611186,53.89700748465291,52.53499575177782,52.783294677734375,138449200
2019-10-03,52.6555323429582,53.26542677356559,51.860025224931825,53.2316780090332,114426000
2019-10-04,54.39360185610263,54.8395710800797,53.971740468468944,54.72385787963867,138478800
2019-10-07,54.54545845037951,55.4277483766297,54.44179919601279,54.735897064208984,122306000
2019-10-08,54.43699440099302,54.976974614844835,54.077808243619614,54.09468078613281,111820000
2019-10-09,54.72868728637695,54.91189436001317,54.39360891641107,54.72868728637695,74770400
2019-10-10,54.945636920902395,55.55070904691315,54.79376932006951,55.46633529663086,113013600
2019-10-11,56.15576919605623,57.28635815539872,56.00148862734388,56.9416389465332,166795600
2019-10-14,56.625848148304016,57.40448636193365,56.57040454046754,56.85968017578125,96427600
2019-10-15,56.98503656730013,57.288775444714695,56.62103177686635,56.72710037231445,87360000
2019-10-16,56.2570175797448,56.707809064497546,56.21603720446529,56.49808120727539,73903200
2019-10-17,56.67164651111575,56.92717336414667,56.293178533986655,56.71744918823242,67585200
2019-10-18,56.55110776815297,57.271889240129056,56.478787954113265,56.989845275878906,97433600
2019-10-21,57.25744010754817,58.09393128089632,57.209228112433294,57.97821807861328,87247200
2019-10-22,58.134910101720735,58.3856146765989,57.763670024778484,57.84563446044922,82293600
2019-10-23,58.36149979091092,58.63631215135406,58.149362643081595,58.62184524536133,75828800
2019-10-24,58.9424643784468,59.01237488808867,58.291593340374654,58.71827697753906,69275200
2019-10-25,58.617030154143734,59.4776253564704,58.549532635464736,59.44146728515625,73477200
2019-10-28,59.64395329184389,60.08510010512972,59.47520951367572,60.036888122558594,96572800
2019-10-29,60.01761606827048,60.20564541734881,58.474810209592064,58.648372650146484,142839600
2019-10-30,59.002731607403064,59.13290802494192,58.14695868021319,58.641136169433594,124522000
2019-10-31,59.60057733000732,60.06582840250185,57.194759487710684,59.96699142456055,139162000
2019-11-01,60.15502772019306,61.695424453215175,60.06342602514811,61.66891098022461,151125200
2019-11-04,62.03290281588239,62.15826061609093,61.56283313513562,62.07388687133789,103272000
2019-11-05,61.965394782942965,62.240210815245845,61.78942306507475,61.984683990478516,79897600
2019-11-06,61.89791118472293,62.071477308175155,61.56042354375438,62.01121139526367,75864400
2019-11-07,62.56006811548702,62.94934965773805,62.40774087629165,62.72690200805664,94940400
2019-11-08,62.54797637059694,62.97110427509854,62.10308848788708,62.8985710144043,69986400
2019-11-11,62.45367180497623,63.46192833748063,62.44883871415716,63.39664840698242,81821200
2019-11-12,63.23948933085243,63.53931071404151,63.087169472284955,63.338623046875,87388800
2019-11-13,63.13794563949337,64.02046818348111,63.123438985634515,63.94551467895508,102734400
2019-11-14,63.771409268249776,64.04463013595388,63.37246164336705,63.503028869628906,89182800
2019-11-15,63.75449389444292,64.26224886267634,63.59250048371245,64.25741577148438,100206400
2019-11-18,64.26707764289107,64.66119222217237,63.88747709374244,64.58140563964844,86703200
2019-11-19,64.77484854643953,64.79902876426905,64.16796713788763,64.38557434082031,76167200
2019-11-20,64.20423017245497,64.33479005962836,62.96143935766805,63.63602828979492,106234400
2019-11-21,63.75690515904483,63.83427887982117,63.150016566024355,63.350704193115234,121395200
2019-11-22,63.49094070374841,63.633594357835975,63.06781283223349,63.29509353637695,65325200
2019-11-25,63.51994942626795,64.42181885231716,63.4740092418001,64.40489196777344,84020400
2019-11-26,64.54272791992376,64.59592144206367,63.46919129402079,63.90199279785156,105207600
2019-11-27,64.2138883667176,64.79418397479826,64.14860843125285,64.76033020019531,65235600
2019-11-29,64.46051546370906,64.79901631197382,64.29126135019413,64.61767578125,46617600
2019-12-02,64.62251109581855,64.85946538713921,63.698888902081436,63.87055587768555,94487200
2019-12-03,62.456101685572456,62.75108260391447,61.967693801889936,62.73174285888672,114430400
2019-12-04,63.123433679443984,63.66503505468957,63.029133058522476,63.28542709350586,67181600
2019-12-05,63.781095971846014,64.28885095304722,63.52480193558771,64.2138900756836,74424400
2019-12-06,64.67330077683782,65.52438982597056,64.62977343403563,65.45426940917969,106075600
2019-12-09,65.28259713814829,65.47602410408834,64.05190017384767,64.53789520263672,128042400
2019-12-10,64.94407524831193,65.29950290178586,64.28157297782353,64.9150619506836,90420400
2019-12-11,64.99485649287783,65.54855158642515,64.91990300522136,65.46875762939453,78756800
2019-12-12,64.74582900651438,65.90157247139796,64.63460886972032,65.63560485839844,137310400
2019-12-13,65.63560541898762,66.56406814785298,65.50745839237051,66.52780151367188,133587600
2019-12-16,66.97510992369841,67.89148623744535,66.9702768320452,67.66661834716797,128186000
2019-12-17,67.59649818434546,68.12842598196593,67.41031718322796,67.79959869384766,114158400
2019-12-18,67.65210278218578,68.15985773199434,67.48768914244279,67.6375961303711,116028400
2019-12-19,67.57958021163519,67.98578128422166,67.44660008937991,67.70530700683594,98369200
2019-12-20,68.23964460147937,68.34119115362526,67.35228180431963,67.56505584716797,275978000
2019-12-23,67.82860019880438,68.72804937228351,67.78991334009129,68.6676025390625,98572000
2019-12-24,68.83444120163395,68.88280162309742,68.40648024886319,68.7328872680664,48478800
2019-12-26,68.86589861252266,70.11352265541711,68.83688530109183,70.09659576416016,93121200
2019-12-27,70.38913790563515,71.07823338522084,69.66377579633756,70.06997680664062,146266000
2019-12-30,69.98776610931984,70.76874192675591,68.96259007950816,70.48584747314453,144114400
2019-12-31,70.1013977141795,71.00810018742843,70.00226402498598,71.00084686279297,100805600
2020-01-02,71.62709199861638,72.68128882574726,71.37321819790198,72.62084197998047,135480400
2020-01-03,71.84711763961168,72.67644657227763,71.68995732022762,71.9148178100586,146322800
2020-01-06,71.03470938256737,72.52653323692198,70.78324846628296,72.48784637451172,118387200
2020-01-07,72.49751409054869,72.753808076937,71.92689951821663,72.14692687988281,108872000
2020-01-08,71.84954036585081,73.60975223726805,71.84954036585081,73.3075180053711,132079200
2020-01-09,74.28674110091968,75.05804331745496,74.03528757623693,74.86461639404297,170108400
2020-01-10,75.09917709890132,75.59967884900662,74.53097516366826,75.03388977050781,140644800
2020-01-13,75.35062901064134,76.66353282405201,75.23214816687168,76.63693237304688,121532000
2020-01-14,76.57406362681236,76.78441745974806,75.47876712733354,75.6020736694336,161954400
2020-01-15,75.40138244543428,76.28390474886808,74.84526714361999,75.27806854248047,121923600
2020-01-16,75.82209118249474,76.33226630764163,75.45941017193344,76.22103881835938,108829200
2020-01-17,76.4700857814728,77.06730085653118,76.16301849026416,77.06488800048828,137816400
2020-01-21,76.69253240808335,77.1350000250309,76.40480486276103,76.5426254272461,110843200
2020-01-22,77.02860833807343,77.36952937649916,76.72154106940934,76.81584167480469,101832400
2020-01-23,76.86903492947071,77.26556233295065,76.32017294133449,77.18577575683594,104472000
2020-01-24,77.43240119345582,78.17710300745777,76.772319051517,76.96333312988281,146537600
2020-01-27,74.96859100895418,75.38204534370864,73.71613420898714,74.70021057128906,161940000
2020-01-28,75.58274145549967,76.98510540061056,75.48360773770071,76.81343841552734,162234000
2020-01-29,78.44791850299463,79.2699941203994,77.70562947444549,78.42131805419922,216229200
2020-01-30,77.50251438540494,78.36085647268922,77.06971298993307,78.30766296386719,126743200
2020-01-31,77.59681700240047,78.01994488964468,74.54062855663432,74.83560943603516,199588400
2020-02-03,73.57589206005755,75.79791852993898,73.07297758859362,74.63008880615234,173788400
2020-02-04,76.23798079684781,77.2849243200521,75.83177975550196,77.09391021728516,136616400
2020-02-05,78.22304366333603,78.52286500581071,77.11808104147103,77.72254943847656,118826800
2020-02-06,77.99335327455661,78.63408832571153,77.43482504328904,78.63166809082031,105425600
2020-02-07,78.12999061671879,78.3796223944295,77.070873196759,77.5628662109375,117684000
2020-02-10,76.14504296724274,77.93124389648438,76.06506702253098,77.93124389648438,109348800
2020-02-11,78.42809351227764,78.50079892091712,77.242943577511,77.46106719970703,94323200
2020-02-12,77.91185062961374,79.30542744679461,77.91185062961374,79.30058288574219,113730400
2020-02-13,78.57108938477977,79.06308239609403,78.36750683488538,78.73589324951172,94747600
2020-02-14,78.70438598515923,79.0049189494575,78.24632709184701,78.75528717041016,80113600
2020-02-18,76.43103399386973,77.49500334449696,76.24926307124777,77.313232421875,152531200
2020-02-19,77.5555685480905,78.66316078652402,77.5555685480905,78.43291473388672,93984000
2020-02-20,78.19299399872004,78.68256095291854,77.12175425598554,77.62828826904297,100566000
2020-02-21,77.22112369135226,77.66464882542346,75.25315194781216,75.87117004394531,129554000
2020-02-24,72.04428953806494,73.72142482703582,70.09812948275813,72.26725769042969,222195200
2020-02-25,72.93860713253768,73.3215345796045,69.34681232251152,69.81941223144531,230673600
2020-02-26,69.4437526290761,72.19455366055257,69.43648208910632,70.927001953125,198054800
2020-02-27,68.12774407264509,69.31531263503878,66.154920085896,66.29064178466797,320605600
2020-02-28,62.34985172812334,67.4757902084099,62.134146685522694,66.25186157226562,426510000
2020-03-02,68.41371468951469,73.0573558601896,67.30854828272852,72.4199447631836,341397200
2020-03-03,73.59781828147297,73.67779421161765,69.26681804701707,70.11993408203125,319475600
2020-03-04,71.84555625982283,73.53238817702517,71.04334126232827,73.37242889404297,219178400
2020-03-05,71.62257241363193,72.59928766176252,70.62647152568951,70.99243927001953,187572800
2020-03-06,68.34585328692468,70.4834806861114,68.15923783954538,70.04965209960938,226176800
2020-03-09,63.92279028473173,67.39825029834616,63.74101931709742,64.50930786132812,286744800
2020-03-10,67.16797734192903,69.42193323548972,65.28482634158217,69.15533447265625,285290000
2020-03-11,67.22858097514904,68.15682117418298,65.88831635585085,66.75354766845703,255598800
2020-03-12,62.02993801425344,65.43753654797538,60.10558912554775,60.16133117675781,418474000
2020-03-13,64.19906676832508,67.84175558934598,61.30526952735632,67.36914825439453,370732000
2020-03-16,58.63929999634842,62.79094543204696,58.1666963283087,58.70231628417969,322423600
2020-03-17,59.986813491504265,62.43465915638621,57.77890302465822,61.283447265625,324056000
2020-03-18,58.11094663703243,60.59030070646208,57.46868723066085,59.78323745727539,300233600
2020-03-19,59.95773528488038,61.278603044823406,58.79924908019055,59.325172424316406,271857200
2020-03-20,59.90684466812261,61.033826561579104,55.25835823713997,55.55888748168945,401693200
2020-03-23,55.277747569925765,55.37953883867535,51.52841919602518,54.37858581542969,336752800
2020-03-24,57.28447772662866,60.03042981605884,56.785214382757246,59.8341178894043,287531200
2020-03-25,60.772072300693104,62.58978134258821,59.20884326429101,59.50452423095703,303602000
2020-03-26,59.74688482814629,62.69399424747682,59.70810614809417,62.63582992553711,252087200
2020-03-27,61.25679655191656,62.012962352654554,59.875338378207296,60.04256820678711,204216800
2020-03-30,60.76964956297266,61.92813582111078,60.44488273934441,61.75605773925781,167976400
2020-03-31,61.94752788300978,63.61739280424554,61.07502603187046,61.63003158569336,197002000
2020-04-01,59.74203967177421,60.28008186649483,57.95583869541803,58.38724136352539,176218400
2020-04-02,58.24909322048442,59.41485006682693,57.41537005354861,59.36153030395508,165934000
2020-04-03,58.845293288552625,59.548139207946036,57.917049556216,58.5084114074707,129880000
2020-04-06,60.80841319029708,63.767640864717485,60.44002689202477,63.61253356933594,201820400
2020-04-07,65.6314125205115,65.84954352590515,62.77155320925698,62.87576675415039,202887200
2020-04-08,63.67797191329824,64.80010532216062,63.312011573340016,64.48503875732422,168895200
2020-04-09,65.12246785230607,65.45450156620154,64.15302289668575,64.95038604736328,161834800
2020-04-13,65.02793942933454,66.33426997710056,64.4268809310659,66.22520446777344,131022800
2020-04-14,67.86113496690535,69.86061483646596,67.38852767558943,69.56977844238281,194994800
2020-04-15,68.44279864460466,69.39527634714266,68.0138220005389,68.9347915649414,131154400
2020-04-16,69.64976614355342,69.8485041120879,68.43068954557212,69.48253631591797,157125200
2020-04-17,68.99780771504257,69.54554637079254,67.1001154570163,68.53974151611328,215250000
2020-04-20,67.36430914394938,68.26831182918983,67.09771030256397,67.11709594726562,130015200
2020-04-21,66.95955863717874,67.19464932019156,64.3299378788463,65.04248046875,180991600
2020-04-22,66.31243969742793,67.35217124293807,65.97071693829112,66.91592407226562,116862400
2020-04-23,66.86017582115733,68.28526070625729,66.61781464739953,66.6565933227539,124814400
2020-04-24,67.18251149112648,68.59062913382022,67.13403630423794,68.5809326171875,126161200
2020-04-27,68.29738398813116,68.96145871324816,67.84902167998845,68.62942504882812,117087600
2020-04-28,69.0923387140796,69.27410964320943,67.42489960373554,67.5169906616211,112004800
2020-04-29,69.00750504510519,70.20476992848462,68.80392253083471,69.73458862304688,137280800
2020-04-30,70.2750603851693,71.3826529846121,69.88486235394257,71.20572662353516,183064000
2020-05-01,69.37587363783626,72.465978053146,69.2789306648462,70.05933380126953,240616800
2020-05-04,70.0836095907262,71.17907983549179,69.3928785127616,71.05062866210938,133568000
2020-05-05,71.51109377618626,72.95071986963468,71.36567557958281,72.11699676513672,147751200
2020-05-06,72.81984880576161,73.49361268962589,72.43449536031221,72.86105346679688,142333600
2020-05-07,73.488774319377,73.96138168836862,73.18582277419723,73.61479949951172,115215200
2020-05-08,74.27581328278134,75.42042272236431,73.94773843502071,75.36695861816406,133838400
2020-05-11,74.87361403597093,77.04861391058948,74.66461535055964,76.55286407470703,145946400
2020-05-12,77.23817575538389,77.6901917346119,75.55650039805452,75.67800903320312,162301200
2020-05-13,75.85784476081635,76.78131490249868,73.68526961866718,74.76426696777344,200622400
2020-05-14,74.00120264720762,75.28433373358632,73.27700840131105,75.22357940673828,158929200
2020-05-15,72.9902356348415,74.82501298410193,72.95620965856679,74.77883911132812,166348400
2020-05-18,76.10571491448931,76.9149590881701,75.41311427356375,76.54071044921875,135178400
2020-05-19,76.55774860082086,77.40587670296324,76.06685626775942,76.09844970703125,101729600
2020-05-20,76.95871635566236,77.6488845938643,76.91983269792289,77.57841491699219,111504800
2020-05-21,77.43988355018321,77.98181472796601,76.76186329555514,77.0000228881836,102688800
2020-05-22,76.73755327647146,77.57839828930445,76.63549018604292,77.49577331542969,81803200
2020-05-26,78.61607202130844,78.79590239398446,76.91495145206838,76.9708480834961,125522000
2020-05-27,76.82747651889329,77.45202521130052,76.0862694610132,77.30621337890625,112945200
2020-05-28,76.98057986946539,78.60150836399505,76.7035440312258,77.34024810791016,133560800
2020-05-29,77.58327517421819,78.04500657374922,76.90768735815497,77.26492309570312,153532400
2020-06-01,77.21874600870194,78.33662705652523,77.08751459195024,78.21511840820312,80791200
2020-06-02,77.9477804464378,78.60149742135009,77.50548728566115,78.57719421386719,87642800
2020-06-03,78.89799500589793,79.27224371259338,78.32447033961016,79.00978088378906,104491200
2020-06-04,78.83237030887165,79.13127678381436,77.95507416852828,78.3293228149414,87560400
2020-06-05,78.57963713789907,80.62098075901221,78.55047625158724,80.56022644042969,137250400
2020-06-08,80.25643869458965,81.07054788300238,79.54440000402361,81.0365219116211,95654400
2020-06-09,80.71574880080514,83.98918386938145,80.68415537333125,83.59549713134766,147712400
2020-06-10,84.5457098689179,86.21523738880465,84.10584918729383,85.7462158203125,166651600
2020-06-11,84.88836389660872,85.31364412865861,81.52743824020874,81.62950134277344,201662400
2020-06-12,83.77291696294331,84.52140692132026,81.22123552584637,82.3342514038086,200146000
2020-06-15,80.98550738644816,84.00621035316378,80.82268254803616,83.35249328613281,138808800
2020-06-16,85.41084628969108,85.83370137590062,83.77291228895632,85.56151580810547,165428800
2020-06-17,86.30758476368395,86.36833908315948,85.32093520870518,85.44244384765625,114406400
2020-06-18,85.39868839249898,85.89444563398415,84.8664800486173,85.47645568847656,96820400
2020-06-19,86.18365491665244,86.65024395832843,83.8774158013372,84.98800659179688,264476000
2020-06-22,85.38169655946604,87.35499583192716,85.33552267955825,87.21161651611328,135445200
2020-06-23,88.458271564233,90.49475713465449,88.0378490872063,89.07310485839844,212155600
2020-06-24,88.70132250891346,89.62236023563854,87.12656759285979,87.50081634521484,192623200
2020-06-25,87.65632697012038,88.70129820159251,86.89568177427711,88.66241455078125,137522400
2020-06-26,88.5579121618439,88.77905873731159,85.78994227456904,85.93818664550781,205256800
2020-06-29,85.84586303787991,88.01358066282918,85.36711865011787,87.9188003540039,130646000
2020-06-30,87.50565292250278,88.9394607092836,87.48621480460635,88.65269470214844,140223200
2020-07-01,88.7304656885215,89.2748220077914,88.43641686423359,88.48501586914062,110737200
2020-07-02,89.39390551485566,90.03060958463712,88.37080487027472,88.48501586914062,114041600
2020-07-06,89.91638706165726,91.32102654126581,89.88479363094679,90.85200500488281,118655600
2020-07-07,91.23112145924068,92.01120488127154,90.45832825923631,90.57011413574219,112424400
2020-07-08,91.549467922268,92.71109019742121,91.46197784699565,92.67949676513672,117092000
2020-07-09,93.5737986064413,93.62726270349853,92.02821230000306,93.07804870605469,125642800
2020-07-10,92.67222323886368,93.2992120729912,92.05982226682518,93.24088287353516,90257200
2020-07-13,94.54828649886589,97.16315436612251,92.59685836455567,92.81071472167969,191649200
2020-07-14,92.19101893190584,94.53856641947361,91.25540846734508,94.34658813476562,170989200
2020-07-15,96.2250965348753,96.47540397529227,93.79492433032337,94.99542999267578,153198000
2020-07-16,93.8654293721476,94.6843964625213,93.22629270528407,93.82654571533203,110577600
2020-07-17,94.27855494560396,94.43408214536427,93.16309912532118,93.6369857788086,92186800
2020-07-20,93.72447392303613,95.74880452196625,93.37938613595313,95.61028289794922,90318000
2020-07-21,96.4025235355618,96.47785829760365,94.04039532290807,94.29070281982422,103433200
2020-07-22,93.99180109556946,95.2384810662524,93.90431842493187,94.55560302734375,89001600
2020-07-23,94.28827601915101,94.36604333190014,89.44008553110294,90.25176239013672,197004400
2020-07-24,88.44613797665554,90.37326313898976,86.65509447529368,90.0281753540039,185438800
2020-07-27,91.0926133739301,92.25423589282973,90.86904158766335,92.1618881225586,121214000
2020-07-28,91.73172013590795,91.90912539533898,90.64300020406002,90.64786529541016,103625600
