episode,reward,profit
674189660787577059,-184.7999999999938,0.0
583811747900339797,-184.7999999999938,0.0
519025185784953624,-184.7999999999938,0.0
603557195280758208,-184.7999999999938,0.0
480859803029586990,-184.7999999999938,0.0
264552157364101732,-184.7999999999938,0.0
902670934315370658,-184.7999999999938,0.0
121091436366300637,-184.7999999999938,0.0
153201060529414941,-184.7999999999938,0.0
71744248739008574,44386.89777778412,44570.39777778244
312304234976415174,44386.89777778412,44570.39777778244
715797941891592568,44386.89777778412,44570.39777778244
599863783661776585,44386.89777778412,44570.39777778244
754443525230552549,44386.89777778412,44570.39777778244
253519188382006938,44386.89777778412,44570.39777778244
698640638179696977,44386.89777778412,44570.39777778244
107697277143564762,44386.89777778412,44570.39777778244
602786864511527910,44386.89777778412,44570.39777778244
206841706795674853,44386.89777778412,44570.39777778244
592441632233736569,44401.79777778398,44570.39777778244
847867478668325889,44401.79777778398,44570.39777778244
780041413194173240,44401.79777778398,44570.39777778244
813679847071055794,44401.79777778398,44570.39777778244
622774515203161156,44401.79777778398,44570.39777778244
995773106761630882,44401.79777778398,44570.39777778244
41277712128635204,44401.79777778398,44570.39777778244
11113064854669396,44401.79777778398,44570.39777778244
21895819149036995,44401.79777778398,44570.39777778244
750116914809750121,44401.79777778398,44570.39777778244
759523698408338553,26897.8509387828,27082.150938781742
765380138572979734,26897.8509387828,27082.150938781742
208907739741208109,26897.8509387828,27082.150938781742
104747170727483433,26897.8509387828,27082.150938781742
527462582139327589,26897.8509387828,27082.150938781742
316374267599905244,26897.8509387828,27082.150938781742
365003218520163037,26897.8509387828,27082.150938781742
993607328877943992,26897.8509387828,27082.150938781742
410654059359400405,26897.8509387828,27082.150938781742
944014330197679986,26897.8509387828,27082.150938781742
837283176055155057,17461.054295356753,17645.55429535675
113629458430367020,17461.054295356753,17645.55429535675
59163320550704480,17461.054295356753,17645.55429535675
492949517066793444,17461.054295356753,17645.55429535675
327166168867369559,17461.054295356753,17645.55429535675
346173958385708887,17461.054295356753,17645.55429535675
145730073947009158,17461.054295356753,17645.55429535675
478794702758283224,17461.054295356753,17645.55429535675
8447683544345885,17461.054295356753,17645.55429535675
295669441640953330,17461.054295356753,17645.55429535675
363277588316914232,26897.9509387828,27082.150938781742
192390594953435747,26897.9509387828,27082.150938781742
188989457516053798,26897.9509387828,27082.150938781742
581941581598028823,26897.9509387828,27082.150938781742
195932226551981868,26897.9509387828,27082.150938781742
144873048602269661,26897.9509387828,27082.150938781742
526551408836540266,26897.9509387828,27082.150938781742
776007060683054841,26897.9509387828,27082.150938781742
685559451705127384,26897.9509387828,27082.150938781742
388615241890682405,26897.9509387828,27082.150938781742
82203557682352092,26897.8509387828,27082.150938781742
90484702032169366,26897.8509387828,27082.150938781742
801707801070484771,26897.8509387828,27082.150938781742
197771610684264088,26897.8509387828,27082.150938781742
298255176768662564,26897.8509387828,27082.150938781742
783019174270161268,26897.8509387828,27082.150938781742
942534994601995671,26897.8509387828,27082.150938781742
660243092908728084,26897.8509387828,27082.150938781742
251844386067156793,26897.8509387828,27082.150938781742
298530698329842614,26897.8509387828,27082.150938781742
504385755232325380,37785.72713593437,37945.82713593292
295994537768260581,37785.72713593437,37945.82713593292
558634545869793367,37785.72713593437,37945.82713593292
360268970197423901,37785.72713593437,37945.82713593292
827605276653342373,37785.72713593437,37945.82713593292
983167797656449888,37785.72713593437,37945.82713593292
297891408703942306,37785.72713593437,37945.82713593292
575641223538773240,37785.72713593437,37945.82713593292
457362624155990848,37785.72713593437,37945.82713593292
253696060041202362,37785.72713593437,37945.82713593292
727619568612449556,37598.75103077446,37741.85103077316
306480068285056909,37598.75103077446,37741.85103077316
321588800145422015,37598.75103077446,37741.85103077316
500422764646943137,37598.75103077446,37741.85103077316
396587560462285020,37598.75103077446,37741.85103077316
706507851017865489,37598.75103077446,37741.85103077316
787944652045497446,37598.75103077446,37741.85103077316
111859778593013712,37598.75103077446,37741.85103077316
293039082006302086,37598.75103077446,37741.85103077316
858537887858680306,37598.75103077446,37741.85103077316
127966418289623801,2652.4422019883714,2748.5422019884973
787150354469332877,37571.051030774695,37741.85103077316
381036736157089168,37571.051030774695,37741.85103077316
620650681076333614,37571.051030774695,37741.85103077316
857019264125546648,37571.051030774695,37741.85103077316
153588817833628470,37571.051030774695,37741.85103077316
920813305401885236,37571.051030774695,37741.85103077316
71269150434928543,37571.051030774695,37741.85103077316
21825718241523557,37571.051030774695,37741.85103077316
545818993859368203,37571.051030774695,37741.85103077316
986343392109421290,37571.051030774695,37741.85103077316
130918565467284733,40587.39199472214,40769.69199472046
488494628097745095,40587.39199472214,40769.69199472046
825349925157547539,40587.39199472214,40769.69199472046
577817272378648175,40587.39199472214,40769.69199472046
619814335124402945,40587.39199472214,40769.69199472046
771031920226915022,40587.39199472214,40769.69199472046
874536983070387712,40587.39199472214,40769.69199472046
230722419948949199,40587.39199472214,40769.69199472046
573154901408230248,40587.39199472214,40769.69199472046
62624433049954896,40587.39199472214,40769.69199472046
679776507696136874,-1304.0659652709899,-1119.3659652709957
715032442938589110,-1304.0659652709899,-1119.3659652709957
887107849106901382,-1304.0659652709899,-1119.3659652709957
277384205114262813,-1304.0659652709899,-1119.3659652709957
526575926997655461,-1304.0659652709899,-1119.3659652709957
380456218597285867,-1304.0659652709899,-1119.3659652709957
112768512544928349,-1304.0659652709899,-1119.3659652709957
415445072645506729,-1304.0659652709899,-1119.3659652709957
864170012243231287,-1304.0659652709899,-1119.3659652709957
984461305043397277,-1304.0659652709899,-1119.3659652709957
491146597167193667,-184.7999999999938,0.0
776716429743045056,-184.7999999999938,0.0
255400333747888896,-184.7999999999938,0.0
844218861950221650,-184.7999999999938,0.0
502725929703367653,-184.7999999999938,0.0
305231713621249975,-184.7999999999938,0.0
840398459991233790,-184.7999999999938,0.0
985819821708894740,-184.7999999999938,0.0
701762056186602798,-184.7999999999938,0.0
687105739844769070,-184.7999999999938,0.0
263366049926754512,-184.7999999999938,0.0
958059561484312574,-184.7999999999938,0.0
472481226419825453,-184.7999999999938,0.0
3633649176341248,-184.7999999999938,0.0
680192244840670670,-184.7999999999938,0.0
390228890022455857,-184.7999999999938,0.0
183983534005570010,-184.7999999999938,0.0
200180667993443053,-184.7999999999938,0.0
588561268828071973,-184.7999999999938,0.0
951915263977283100,-184.7999999999938,0.0
742525577433923250,-184.7999999999938,0.0
205573687683975406,-184.7999999999938,0.0
399762857169915377,-184.7999999999938,0.0
816532156990751033,-184.7999999999938,0.0
976099427153680309,-184.7999999999938,0.0
168588435015000662,-184.7999999999938,0.0
427456566849049656,-184.7999999999938,0.0
622732601225728461,-184.7999999999938,0.0
652911357252259913,-184.7999999999938,0.0
936901817669608242,-184.7999999999938,0.0
383878742743040927,-184.6999999999938,0.0
495090157237818552,-184.6999999999938,0.0
1708638396475632,-184.6999999999938,0.0
282236230171537329,-184.6999999999938,0.0
98630829231593538,-184.6999999999938,0.0
472456943438782540,-184.6999999999938,0.0
172805225930229875,-184.6999999999938,0.0
607647651939261386,-184.6999999999938,0.0
327089736547896454,-184.6999999999938,0.0
471659779750238312,-184.6999999999938,0.0
956036583353160142,-184.7999999999938,0.0
976925641774604320,-184.7999999999938,0.0
530984152728379518,-184.7999999999938,0.0
79939332524224228,-184.7999999999938,0.0
237521272435068201,-184.7999999999938,0.0
549631199570118242,-184.7999999999938,0.0
603074186537609723,-184.7999999999938,0.0
536499280592798154,-184.7999999999938,0.0
808223495030889927,-184.7999999999938,0.0
816837773434578626,-184.7999999999938,0.0
76811746481249362,-183.99999999999383,0.0
47608689826093289,-183.99999999999383,0.0
4063439929104812,-183.99999999999383,0.0
94694658917098059,-183.99999999999383,0.0
53951354545499755,-183.99999999999383,0.0
298668226968319986,-183.99999999999383,0.0
283506171430367322,-183.99999999999383,0.0
990558024867176220,-183.99999999999383,0.0
873175501664669166,-183.99999999999383,0.0
54091226871498096,-183.99999999999383,0.0
286340808768705045,4038.8908577385932,4158.790857738713
924711886221413661,-164.89999999999492,0.0
539811688599951266,-164.89999999999492,0.0
504990153062396087,-164.89999999999492,0.0
211010439202034836,-164.89999999999492,0.0
296170320123617470,-164.89999999999492,0.0
145330345691405279,-164.89999999999492,0.0
343363295940483178,-164.89999999999492,0.0
712796602113674745,-164.89999999999492,0.0
443564128133377070,-164.89999999999492,0.0
871492039718630462,-164.89999999999492,0.0
373757979598308985,-183.89999999999384,0.0
53611482430217396,-183.89999999999384,0.0
703277889921343439,-183.89999999999384,0.0
409414157767480364,-183.89999999999384,0.0
278931619490921214,-183.89999999999384,0.0
422169140289172106,-183.89999999999384,0.0
410277665820838613,-183.89999999999384,0.0
824210616883555597,-183.89999999999384,0.0
223523703831041623,-183.89999999999384,0.0
881708127610809743,-183.89999999999384,0.0
149583688677879677,-223.2138857227692,-223.2138857227692
851951415708945255,-223.2138857227692,-223.2138857227692
82759327485579905,-223.2138857227692,-223.2138857227692
131797307077449657,-223.2138857227692,-223.2138857227692
270524064208657518,-223.2138857227692,-223.2138857227692
200229375808755906,-223.2138857227692,-223.2138857227692
57708913785377736,-223.2138857227692,-223.2138857227692
853001541015394420,-223.2138857227692,-223.2138857227692
12951971945899493,-223.2138857227692,-223.2138857227692
736773652176620643,-223.2138857227692,-223.2138857227692
840044386502498930,0.0,0.0
771448686105754692,0.0,0.0
95308040558091946,0.0,0.0
692757526092824900,0.0,0.0
573450983678708689,0.0,0.0
687389493757931759,0.0,0.0
991940787503244705,0.0,0.0
875076206944816038,0.0,0.0
873836406296165909,0.0,0.0
207000149135921739,0.0,0.0
266325610176154243,1829.017536686024,1829.517536686024
360795590759736307,1829.017536686024,1829.517536686024
422299443011080671,1829.017536686024,1829.517536686024
778881164066406981,1829.017536686024,1829.517536686024
894547532243908640,1829.017536686024,1829.517536686024
102502779445898177,1829.017536686024,1829.517536686024
238518090475439399,1829.017536686024,1829.517536686024
322046837473701054,1829.017536686024,1829.517536686024
53563231333009427,1829.017536686024,1829.517536686024
947571527892622608,1829.017536686024,1829.517536686024
274390210401518709,-345.49777949890995,-345.49777949890995
784982951967142716,-345.49777949890995,-345.49777949890995
879610656038538311,-345.49777949890995,-345.49777949890995
644472472475427229,-345.49777949890995,-345.49777949890995
376970689192559699,-345.49777949890995,-345.49777949890995
507470293871788260,-345.49777949890995,-345.49777949890995
662392506227619362,-345.49777949890995,-345.49777949890995
880174596056993207,-345.49777949890995,-345.49777949890995
964808470300377915,-345.49777949890995,-345.49777949890995
44306019807695255,-345.49777949890995,-345.49777949890995
571286997250199132,2371.4407916376776,2390.1407916376684
713451335991453353,2371.4407916376776,2390.1407916376684
576089370713303319,2371.4407916376776,2390.1407916376684
27623050549369903,2371.4407916376776,2390.1407916376684
120254385522024516,2371.4407916376776,2390.1407916376684
452419664292948524,2371.4407916376776,2390.1407916376684
84149737796282719,2371.4407916376776,2390.1407916376684
775458569053373487,2371.4407916376776,2390.1407916376684
221840254095455616,2371.4407916376776,2390.1407916376684
136887264831913182,2371.4407916376776,2390.1407916376684
210823654205716518,-1050.2751932749843,-1038.9751932749768
509361768006381771,-1050.2751932749843,-1038.9751932749768
495395744170020517,-1050.2751932749843,-1038.9751932749768
264963995150444098,-1050.2751932749843,-1038.9751932749768
450573737724233285,-1050.2751932749843,-1038.9751932749768
834253493685462469,-1050.2751932749843,-1038.9751932749768
756975769031164070,-1050.2751932749843,-1038.9751932749768
472297035218930716,-1050.2751932749843,-1038.9751932749768
645754123669667342,-1050.2751932749843,-1038.9751932749768
800722001498766,-1050.2751932749843,-1038.9751932749768
261400249118890182,4846.725826210267,4922.725826210268
405775962427456810,4846.725826210267,4922.725826210268
121526558156294614,4846.725826210267,4922.725826210268
528240445596744154,4846.725826210267,4922.725826210268
849608243730945521,4846.725826210267,4922.725826210268
609321716522153630,4846.725826210267,4922.725826210268
824726636912850650,4846.725826210267,4922.725826210268
362667206429035285,4846.725826210267,4922.725826210268
460964387650971247,4846.725826210267,4922.725826210268
624034525773228663,4846.725826210267,4922.725826210268
760211576113391926,-2136.391240489847,-2008.6912404898994
797613915623012612,-2136.391240489847,-2008.6912404898994
296189708689980479,-2136.391240489847,-2008.6912404898994
955748513026374223,-2136.391240489847,-2008.6912404898994
323875109580214212,-2136.391240489847,-2008.6912404898994
729195036879289880,-2136.391240489847,-2008.6912404898994
110556429408235437,-2136.391240489847,-2008.6912404898994
189700253737674257,-2136.391240489847,-2008.6912404898994
388333556515395679,-2136.391240489847,-2008.6912404898994
29919164111327518,-2136.391240489847,-2008.6912404898994
989743401069451563,516.3010177194209,675.9010177193031
729652302920593705,516.2010177194205,675.9010177193031
677432336581731887,516.2010177194205,675.9010177193031
543678543143476148,516.2010177194205,675.9010177193031
451259018447397636,516.2010177194205,675.9010177193031
662849168180200464,516.2010177194205,675.9010177193031
800796762241680018,516.2010177194205,675.9010177193031
238002791535106130,516.2010177194205,675.9010177193031
454605864921860863,516.2010177194205,675.9010177193031
861386684496186780,516.2010177194205,675.9010177193031
704204715905882743,14065.075976074924,14116.27597607498
493564829892662884,8304.95298894841,8474.752988948894
399301803810104517,8304.95298894841,8474.752988948894
630878894713263577,8304.95298894841,8474.752988948894
163550676432576938,8304.95298894841,8474.752988948894
759747931585915602,8304.95298894841,8474.752988948894
478708483050903099,8304.95298894841,8474.752988948894
288744647984164592,8304.95298894841,8474.752988948894
880832055329803095,8304.95298894841,8474.752988948894
143200984199330925,8304.95298894841,8474.752988948894
58705928684132749,8304.95298894841,8474.752988948894
629352481069686759,6326.345490176864,6486.145490177303
217763855497070191,6326.345490176864,6486.145490177303
86414822659798889,6326.345490176864,6486.145490177303
383442426626151771,6326.345490176864,6486.145490177303
374613186201892194,6326.345490176864,6486.145490177303
924424986437267690,6326.345490176864,6486.145490177303
944909887430517431,6326.345490176864,6486.145490177303
17598593670833508,6326.345490176864,6486.145490177303
408425400391893882,6326.345490176864,6486.145490177303
328200544145660190,6326.345490176864,6486.145490177303
720003499094092286,10941.423743945983,11073.523743946273
751246282776982579,10941.423743945983,11073.523743946273
373975596848456488,10941.423743945983,11073.523743946273
314870509275279371,10941.423743945983,11073.523743946273
650689374932687234,10941.423743945983,11073.523743946273
341309300163302655,10941.423743945983,11073.523743946273
207592096730854174,10941.423743945983,11073.523743946273
118118078107910195,10941.423743945983,11073.523743946273
626274581863006465,10941.423743945983,11073.523743946273
644526211926100640,10941.423743945983,11073.523743946273
258089057577490050,5239.3432622949185,5343.943262295017
951379466103788724,5239.443262294919,5343.943262295017
659972362685054969,5239.443262294919,5343.943262295017
218854659541481785,5239.443262294919,5343.943262295017
97785145831646750,5239.443262294919,5343.943262295017
834779486698868504,5239.443262294919,5343.943262295017
895955598107372226,5239.443262294919,5343.943262295017
749214122626074864,5239.443262294919,5343.943262295017
541798246311323882,5239.443262294919,5343.943262295017
925464271604859137,5239.443262294919,5343.943262295017
818909946167843924,171.3435329973468,273.2435329973159
417505718251425456,171.3435329973468,273.2435329973159
46557552891646900,171.3435329973468,273.2435329973159
527684635367162522,171.3435329973468,273.2435329973159
629796598688875979,171.3435329973468,273.2435329973159
597595847910860909,171.3435329973468,273.2435329973159
293563365614291514,171.3435329973468,273.2435329973159
474193613641234060,171.3435329973468,273.2435329973159
310689562739690325,171.3435329973468,273.2435329973159
114831741945628887,171.3435329973468,273.2435329973159
792102491193648937,3564.0075480805126,3689.207548080625
898913927957063923,3563.9075480805122,3689.207548080625
876984967443378832,3563.9075480805122,3689.207548080625
851431691305122214,3563.9075480805122,3689.207548080625
293695991153712012,3563.9075480805122,3689.207548080625
170489136207137403,3563.9075480805122,3689.207548080625
174044707698391075,3563.9075480805122,3689.207548080625
477710171270175672,3563.9075480805122,3689.207548080625
283389652768228856,3563.9075480805122,3689.207548080625
905326457763796889,3563.9075480805122,3689.207548080625
93341940919102615,-412.8011903569511,-309.90119035698626
275446048809928537,-412.70119035695166,-309.90119035698626
564653053816212162,-412.70119035695166,-309.90119035698626
857917279916027126,-412.70119035695166,-309.90119035698626
419619724602096140,-412.70119035695166,-309.90119035698626
890134336896611421,-412.70119035695166,-309.90119035698626
842318578521659338,-412.70119035695166,-309.90119035698626
240559544155186456,-412.70119035695166,-309.90119035698626
274430552998533631,-412.70119035695166,-309.90119035698626
670304738783868060,-412.70119035695166,-309.90119035698626
892937082454092375,786.1382485277468,887.0382485277023
546318437573744553,786.1382485277468,887.0382485277023
634412582316910400,786.1382485277468,887.0382485277023
969111740779749921,786.1382485277468,887.0382485277023
424572189364158917,786.1382485277468,887.0382485277023
675031393340566935,786.1382485277468,887.0382485277023
661790727402692841,786.1382485277468,887.0382485277023
80740600854397802,786.1382485277468,887.0382485277023
908613404005717170,786.1382485277468,887.0382485277023
234721996144500200,786.1382485277468,887.0382485277023
436391290886033421,981.2893361932852,1083.6893361932525
226552932092277653,981.2893361932852,1083.6893361932525
340009926045345308,981.2893361932852,1083.6893361932525
499329503449236638,981.2893361932852,1083.6893361932525
216016158582911105,981.2893361932852,1083.6893361932525
887345070952837565,981.2893361932852,1083.6893361932525
736287731755051449,981.2893361932852,1083.6893361932525
136812828749851001,981.2893361932852,1083.6893361932525
494815661233314895,981.2893361932852,1083.6893361932525
979807950624675650,981.2893361932852,1083.6893361932525
42996208936422801,7126.970903961355,7215.170903961534
607679167197160164,651.1147359887957,768.8147359887716
103594071103496978,651.1147359887957,768.8147359887716
914218637818032031,651.1147359887957,768.8147359887716
971476691681330828,651.1147359887957,768.8147359887716
509012538641196047,651.1147359887957,768.8147359887716
626110531969673571,651.1147359887957,768.8147359887716
733919427206407246,651.1147359887957,768.8147359887716
640378020647896814,651.1147359887957,768.8147359887716
208174634713832769,651.1147359887957,768.8147359887716
713556123855351253,651.1147359887957,768.8147359887716
17098288439985184,1915.9399866869394,2029.7399866868927
197961605133397076,1915.9399866869394,2029.7399866868927
636745647404800432,1915.9399866869394,2029.7399866868927
494392035455622058,1915.9399866869394,2029.7399866868927
349474914731400509,1915.9399866869394,2029.7399866868927
729553683481470436,1915.9399866869394,2029.7399866868927
141766218310343294,1915.9399866869394,2029.7399866868927
715148048535635456,1915.9399866869394,2029.7399866868927
13808221881817506,1915.9399866869394,2029.7399866868927
758902561380330105,1915.9399866869394,2029.7399866868927
739443701376450082,37750.05429617692,37750.754296176914
620242246897506071,37750.05429617692,37750.754296176914
93911683541785284,37750.05429617692,37750.754296176914
763960705235057744,37750.05429617692,37750.754296176914
967546279411397694,37750.05429617692,37750.754296176914
739275983911273363,37750.05429617692,37750.754296176914
67141662555608075,37750.05429617692,37750.754296176914
417146538417473925,37750.05429617692,37750.754296176914
849285812874306831,37750.05429617692,37750.754296176914
60214334738963798,37750.05429617692,37750.754296176914
420329183645549574,38738.36234408998,38790.062344089536
842830419491998173,38938.13396999406,38989.93396999361
526858707145759681,38938.13396999406,38989.93396999361
628833298906236939,38938.13396999406,38989.93396999361
817241004881966910,38938.13396999406,38989.93396999361
411112214881045418,38938.13396999406,38989.93396999361
404376055289805441,38938.13396999406,38989.93396999361
25078863301224329,38938.13396999406,38989.93396999361
693920302334537187,38938.13396999406,38989.93396999361
785507582786736184,38938.13396999406,38989.93396999361
445333364107481471,42382.1913535211,42561.891353519444
619636991225160811,42382.1913535211,42561.891353519444
533460020516909664,42382.1913535211,42561.891353519444
995016841270780497,42382.1913535211,42561.891353519444
77684338059535190,42382.1913535211,42561.891353519444
457731374307288122,42382.1913535211,42561.891353519444
88181723312513935,42382.1913535211,42561.891353519444
168985237429848507,42382.1913535211,42561.891353519444
804006234232211893,42382.1913535211,42561.891353519444
372900323429196197,42382.1913535211,42561.891353519444
451022452705356936,38195.460998536524,38344.76099853516
772573165545568196,38195.460998536524,38344.76099853516
846830704054573416,38195.460998536524,38344.76099853516
528218430094518722,38195.460998536524,38344.76099853516
648256104696229977,38195.460998536524,38344.76099853516
865064922114640486,38195.460998536524,38344.76099853516
862284759470420903,38195.460998536524,38344.76099853516
505676893710068362,38195.460998536524,38344.76099853516
806260763705730888,38195.460998536524,38344.76099853516
970114741020830838,38195.460998536524,38344.76099853516
507149340596046706,38225.31361511341,38347.01361511231
320811737611673030,38225.31361511341,38347.01361511231
628919294953991354,38225.31361511341,38347.01361511231
171932323980182360,38225.31361511341,38347.01361511231
949960185072724412,38225.31361511341,38347.01361511231
960120037586194686,38225.31361511341,38347.01361511231
272348088190875356,38225.31361511341,38347.01361511231
705785596310005655,38225.31361511341,38347.01361511231
707017956407228997,38225.31361511341,38347.01361511231
214246813167519953,38225.31361511341,38347.01361511231
77384519891122447,37878.42713593351,37945.82713593292
988384917810473829,37878.42713593351,37945.82713593292
81919267237930740,37878.42713593351,37945.82713593292
135488901495634571,37878.42713593351,37945.82713593292
375902996120609724,37878.42713593351,37945.82713593292
406602534363296412,37878.42713593351,37945.82713593292
989298195784705130,37878.42713593351,37945.82713593292
341927977352975022,37878.42713593351,37945.82713593292
282954025805658697,37878.42713593351,37945.82713593292
934009439402120269,37878.42713593351,37945.82713593292
616198592794512710,37841.52713593386,37945.82713593292
955885603293933413,37841.52713593386,37945.82713593292
665298974101806063,37841.52713593386,37945.82713593292
813337276642457832,37841.52713593386,37945.82713593292
156209413039182152,37841.52713593386,37945.82713593292
425849540420601723,37841.52713593386,37945.82713593292
806755546188525564,37841.52713593386,37945.82713593292
164680241435678616,37841.52713593386,37945.82713593292
941181681847427173,37841.52713593386,37945.82713593292
680909346131903400,37841.52713593386,37945.82713593292
450171448487029513,37893.22713593338,37945.82713593292
982562992035653176,37893.22713593338,37945.82713593292
551433476259044404,37893.22713593338,37945.82713593292
310460711503424348,37893.22713593338,37945.82713593292
671154471258645021,37893.22713593338,37945.82713593292
152531763106633110,37893.22713593338,37945.82713593292
154402761515733938,37893.22713593338,37945.82713593292
870460232872083149,37893.22713593338,37945.82713593292
118062111636908672,37893.22713593338,37945.82713593292
755058839408449980,37893.22713593338,37945.82713593292
679309606390331389,37892.8271359334,37945.82713593292
330603091125703010,37892.8271359334,37945.82713593292
341763082025562602,37892.8271359334,37945.82713593292
218827053642658683,37892.8271359334,37945.82713593292
246773554964775486,37892.8271359334,37945.82713593292
346420603313561124,37892.8271359334,37945.82713593292
813108301641220058,37892.8271359334,37945.82713593292
93382930992981763,37892.8271359334,37945.82713593292
58987392675917915,37892.8271359334,37945.82713593292
864501850936808259,37892.8271359334,37945.82713593292
804829380019127469,9545.089433582585,9616.18943358276
352054751988693573,37880.927135933496,37945.82713593292
549501621592500955,37880.927135933496,37945.82713593292
451189640552398434,37880.927135933496,37945.82713593292
952124317413409538,37880.927135933496,37945.82713593292
64870123187164774,37880.927135933496,37945.82713593292
53525770394583175,37880.927135933496,37945.82713593292
247938183409894963,37880.927135933496,37945.82713593292
43649673892254118,37880.927135933496,37945.82713593292
720407810140808243,37880.927135933496,37945.82713593292
694093227218058560,37880.927135933496,37945.82713593292
757817021569469956,37905.42713593327,37945.82713593292
114958584684538022,37905.42713593327,37945.82713593292
84729255682485419,37905.42713593327,37945.82713593292
137530772934123905,37905.42713593327,37945.82713593292
956471567918589087,37905.42713593327,37945.82713593292
83744011619909349,37905.42713593327,37945.82713593292
821613700312544645,37905.42713593327,37945.82713593292
548411538977989380,37905.42713593327,37945.82713593292
109293524044353844,37905.42713593327,37945.82713593292
64495764921613593,37905.42713593327,37945.82713593292
716137108430420236,31837.627890472715,31869.027890472476
358710879213087856,31837.627890472715,31869.027890472476
168357081934819640,31837.627890472715,31869.027890472476
945361979857246946,31837.627890472715,31869.027890472476
872068816958333291,31837.627890472715,31869.027890472476
465756733428187608,31837.627890472715,31869.027890472476
947881373898173602,31837.627890472715,31869.027890472476
984911660622013692,31837.627890472715,31869.027890472476
668590324895272898,31837.627890472715,31869.027890472476
191655515713010313,31837.627890472715,31869.027890472476
547433681951995318,36079.95362171605,36139.15362171555
996021699276824025,36079.95362171605,36139.15362171555
875234420786281352,36079.95362171605,36139.15362171555
391337452784265593,36079.95362171605,36139.15362171555
666729350670157084,36079.95362171605,36139.15362171555
304335402633662350,36079.95362171605,36139.15362171555
602830679140156890,36079.95362171605,36139.15362171555
899450405023532584,36079.95362171605,36139.15362171555
30697200302373021,36079.95362171605,36139.15362171555
914829744700737508,36079.95362171605,36139.15362171555
311853974295750908,37896.82713593335,37945.82713593292
942337906393537065,37896.82713593335,37945.82713593292
19692180309086756,37896.82713593335,37945.82713593292
894902780468996923,37896.82713593335,37945.82713593292
758808018435468211,37896.82713593335,37945.82713593292
391233419492409127,37896.82713593335,37945.82713593292
140212708162953597,37896.82713593335,37945.82713593292
496684899747464918,37896.82713593335,37945.82713593292
531997225159688506,37896.82713593335,37945.82713593292
441175586900813743,37896.82713593335,37945.82713593292
92644827025384278,25833.996668552783,25864.796668552604
674070966354102348,25833.996668552783,25864.796668552604
607944619893206219,25833.996668552783,25864.796668552604
318057513911165058,25833.996668552783,25864.796668552604
125528553874723707,25833.996668552783,25864.796668552604
237556045222657686,25833.996668552783,25864.796668552604
184246722526960764,25833.996668552783,25864.796668552604
356171528827105313,25833.996668552783,25864.796668552604
240233806344052953,25833.996668552783,25864.796668552604
308189154899168964,25833.996668552783,25864.796668552604
710347705222822972,13026.015788116887,13031.5157881169
459471521476417208,13026.115788116886,13031.5157881169
763983284304644241,13026.115788116886,13031.5157881169
122290587319476481,13026.115788116886,13031.5157881169
720949374651637707,13026.115788116886,13031.5157881169
207158516964266765,13026.115788116886,13031.5157881169
35329706309130655,13026.115788116886,13031.5157881169
604232212239374149,13026.115788116886,13031.5157881169
328769274349563194,13026.115788116886,13031.5157881169
842197993731999590,13026.115788116886,13031.5157881169
954520976952124068,6982.61892733429,6985.618927334297
712411672940856157,6982.61892733429,6985.618927334297
190102475128984888,6982.61892733429,6985.618927334297
602955393309788234,6982.61892733429,6985.618927334297
618307633448574658,6982.61892733429,6985.618927334297
521079252447735200,6982.61892733429,6985.618927334297
990666657330620414,6982.61892733429,6985.618927334297
311411571741574487,6982.61892733429,6985.618927334297
954459892865676957,6982.61892733429,6985.618927334297
552233956377723533,6982.61892733429,6985.618927334297
146899270968692710,10785.024172523841,10803.224172523885
190586844510849872,10785.024172523841,10803.224172523885
201968998602230416,10785.024172523841,10803.224172523885
653480531631525152,10785.024172523841,10803.224172523885
109692082960976697,10785.024172523841,10803.224172523885
638443859321351366,10785.024172523841,10803.224172523885
700876562871621836,10785.024172523841,10803.224172523885
659911080889253472,10785.024172523841,10803.224172523885
401139763284303031,10785.024172523841,10803.224172523885
529937820919613072,10785.024172523841,10803.224172523885
73072946580634397,20792.158708920302,20833.158708920204
973121656768311381,30824.88971138461,30877.889711384152
951904041596951238,30824.789711384612,30877.889711384152
352268986586186712,30824.789711384612,30877.889711384152
130106532579802547,30824.789711384612,30877.889711384152
544971969748126041,30824.789711384612,30877.889711384152
514380990787910974,30824.789711384612,30877.889711384152
322443434277227684,30824.789711384612,30877.889711384152
830144353094710336,30824.789711384612,30877.889711384152
348299967404879386,30824.789711384612,30877.889711384152
299116486944898426,30824.789711384612,30877.889711384152
77678059722060042,-2064.777097228744,-2051.0770972287473
672344969815080059,-2064.6770972287436,-2051.0770972287473
678233608930471253,-2064.6770972287436,-2051.0770972287473
29822811543790478,-2064.6770972287436,-2051.0770972287473
745873284387855764,-2064.6770972287436,-2051.0770972287473
989223961976690260,-2064.6770972287436,-2051.0770972287473
606915371293097983,-2064.6770972287436,-2051.0770972287473
794320231805190880,-2064.6770972287436,-2051.0770972287473
940189315546801827,-2064.6770972287436,-2051.0770972287473
362259748624743315,-2064.6770972287436,-2051.0770972287473
